query,article_id,article_title,neural_score,rank,is_correct
parliament power over citizenship,33,"33. Power of Parliament to modify the rights conferred by this Part in their application etc Parliament may, by law, determine to what extent any of the rights conferred by this Part shall, in their application to,",0.26624599609375,3,0
parliament power over citizenship,248,248. Residuary powers of legislation,-0.01112958984375001,4,0
parliament power over citizenship,2,"2. Admission or establishment of new States: Parliament may by law admit into the Union, or establish, new States on such terms and conditions, as it thinks fit",-0.05402838134765625,5,0
parliament power over citizenship,302,"302. Power of Parliament to impose restrictions on trade, commerce and intercourse Parliament may by law impose such restrictions on the freedom of trade, commerce or intercourse between one State and another or within any part of the territory of India as may be required in the public interest",-0.05452343750000001,6,0
parliament power over citizenship,253,"253. Legislation for giving effect to international agreements Notwithstanding anything in the foregoing provisions of this Chapter, Parliament has power to make any law for the whole or any part of the territory of India for implementing any treaty, agreement or convention with any other country or countries or any decision made at any international conference, association or other body",-0.07708154296875,7,0
parliament power over citizenship,139,"139. Conferment on the Supreme Court of powers to issue certain writs Parliament may by law confer on the Supreme Court power to issue directions, orders or writs, including writs in the nature of habeas corpus, mandamus, prohibition, quo warranto and certiorari, or any of them, for any purposes other than those mentioned in clause ( 2 ) of Article 32",-0.11172001953125002,8,0
parliament power over citizenship,140,140. Ancillary powers of Supreme Court Parliament may by law make provision for conferring upon the Supreme Court such supplemental powers not inconsistent with any of the provisions of this Constitution as may appear to be necessary or desirable for the purpose of enabling the Court more effectively to exercise the jurisdiction conferred upon it by or under this Constitution,-0.12434453125,9,0
parliament power over citizenship,245,245. Extent of laws made by Parliament and by the Legislatures of States,-0.14973084716796875,10,0
parliament power over citizenship,321,"321. Power to extend functions of Public Service Commissions An Act made by Parliament or, as the case may be, the Legislature of a State may provide for the exercise of additional functions by the Union Public Service Commission or the State Public Service Commission as respects the services of the Union of the State and also as respects the services of any local authority or other body corporate constituted by law or of any public institution",-0.1671913330078125,11,0
parliament power over citizenship,327,"327. Power of Parliament to make provision with respect to elections to Legislatures Subject to the provisions of this constitution, Parliament may from time to time by law made provision with respect to all matters relating to, or in connection with, elections to either House of Parliament or to the House or either House of the Legislature of a State including the preparation of electoral rolls, the delimitation of constituencies and all other matters necessary for securing the due constitution of such House or Houses",-0.172338037109375,12,0
parliament power over citizenship,162,"162. Extent of executive power of State Subject to the provisions of this Constitution, the executive power of a State shall extend to the matters with respect to which the Legislature of the State has power to make laws Provided that in any matter with respect to which the Legislature of a State and Parliament have power to make laws, the executive power of the State shall be subject to, and limited by, the executive power expressly conferred by the Constitution or by any law made by Parliament upon the Union or authorities thereof Council of Ministers",-0.18716201171875002,13,0
