query,article_id,article_title,neural_score,rank,is_correct
Explain Article 14,307,"307. Appointment of authority for carrying out the purposes of Articles 301 to 304 Parliament may by law appoint such authority as it considers appropriate for carrying out the purposes of Articles 301, 302, 303 and 304, and confer on the authority so appointed such powers and such duties as it thinks necessary PART XIV SERVICES UNDER THE UNION AND THE STATES CHAPTER I SERVICES",-7.60670142364502,31,0
Explain Article 14,145,"145. Rules of Court, etc",-7.856040464782716,32,0
Explain Article 14,371C,371C. Special provision with respect to the State of Manipur,-7.956041006469727,33,0
Explain Article 14,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-8.207244856262207,34,0
Explain Article 14,274,274. Prior recommendation of President required to Bills affecting taxation in which States are interested,-8.28435325164795,35,0
Explain Article 14,364,364. Special provisions as to major ports and aerodromes,-8.503444934082031,36,0
Explain Article 14,371F,"371F. Special provisions with respect to the State of Sikkim Notwithstanding anything in this Constitution,",-8.633925126647949,37,0
Explain Article 14,314,"314. Provision for protection of existing officers of certain services Rep by the Constitution (Twenty eight Amendment) Act, 1972 , Section 3 (w e f 29 08 1972 ) CHAPTER II PUBLIC SERVICE COMMISSION",-8.851130694580078,38,0
Explain Article 14,1,1. The territories of the States; the Union territories specified in the First Schedule; and such other territories as may be acquired,-9.155070947265624,39,0
Explain Article 14,366,"366. Definition In this Constitution, unless the context otherwise requires, the following expressions have l, the meanings hereby respectively assigned to them, that is to say",-9.272692694091797,40,0
reservation,243T,243T. Reservation of seats,2.118365930175781,1,0
reservation,334,"334. Reservation of seats and special representation to cease after forty years Notwithstanding anything in the foregoing provisions of this Part, the provisions of Constitution relating to",2.064914282989502,2,0
reservation,332,332. Reservation of seats for Scheduled Castes and Scheduled Tribes in the Legislative Assemblies of the States,1.352116656112671,3,0
reservation,330,330. Reservation of seats for Scheduled Castes and Scheduled Tribes in the House of the People,0.24911926307678223,4,0
reservation,243D,243D. Reservation of seats,-0.006058191680908265,5,0
reservation,336,336. Special provision for Anglo Indian community in certain services,-2.9138304695129396,6,0
reservation,244,244. Administration of Scheduled Areas and Tribal Areas,-7.599087080383301,7,0
reservation,22,22. Protection against arrest and detention in certain cases,-8.018975003051757,8,0
reservation,335,"335. Claims of Scheduled Castes and Scheduled Tribes to services and posts The claims of the members of the Scheduled Castes and the Scheduled Tribes shall be taken into consideration, consistently with the maintenance of efficiency of administration, in the making of appointments to services and posts in connection with the affairs of the Union or of a State",-8.454712271118163,9,0
reservation,359,359. Suspension of the enforcement of the rights conferred by Part III during emergencies,-8.514405061340332,10,0
reservation,296,"296. Property accruing by escheat or lapse or as bona vacantia Subject as hereinafter provided any property in the territory of India which, if this Constitution had not come into operation, would have accrued to His Majesty or, as the case may be, to the Ruler of an Indian State by escheat or lapse, or as bona vacantia for want of a rightful owner, shall, if it is property situate in a State, vest in such State, and shall, in any other case, vest in the Union: Provided that any property which at the date when it wouldhave so accrued to His Majesty or to the Ruler of an Indian State was in the possession or under the control of the Government of India or the Government of a State shall, according as the purposes for which it was then used or held were purposes of the Union or a State, vest in the Union or in that State Explanation In the article, the expressions Ruler and Indian State have the same meanings as in Article 363",-8.559581484985351,11,0
reservation,342,342. Scheduled Tribes,-8.65548238067627,12,0
reservation,338,"338. Special Officer for Scheduled Castes, Scheduled Tribes etc",-9.175441770935059,13,0
reservation,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-9.252645303344726,14,0
reservation,201,"201. Bill reserved for consideration When a Bill is reserved by a Governor for the consideration of the President, the President shall declare either that he assents to the Bill or that he withholds assent therefrom: Provided that, where the Bill is not a Money Bill, the President may direct the Governor to return the Bill to the House or, as the case may be, the Houses of the Legislature of the State together with such a message as it mentioned in the first proviso to Article 200 and, when a Bill is so returned, the House or Houses shall reconsider it accordingly within a period of six months from the date of receipt of such message and, if it is again passed by the House or Houses with or without amendment, it shall be presented again to the President for his consideration Procedure in Financial Matters",-9.272271353149414,15,0
reservation,341,341. Scheduled Castes,-9.32921908416748,16,0
reservation,243M,243M. Part not to apply to certain areas,-9.473936328125,17,0
